flight_event_key,flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,flight_duration_minutes,calculated_duration_minutes,source_duration_minutes,duration_difference,overnight_flag,duplicate_flight_id_flag,invalid_flight_id_flag,missing_airline_flag,missing_source_flag,missing_destination_flag,missing_departure_time_flag,missing_arrival_time_flag,timestamp_order_flag,sj192_anomaly_flag,duration_anomaly_flag,duration_discrepancy_flag,referential_integrity_flag,duration_kpi_eligible_flag,anomaly_flag,anomaly_reason
Air India|AI015|BLR|CCU|2026-04-19 23:21:41.701,AI015,Air India,BLR,CCU,BLR → CCU,2026-04-19 23:21:41.701,2026-04-20 01:15:41.701,2026-04-19,114.0,114.0,114.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ076|DEL|MAA|2026-04-19 23:01:41.701,SJ076,SpiceJet,DEL,MAA,DEL → MAA,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,2026-04-19,181.0,181.0,181.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ029|HYD|DEL|2026-04-19 22:55:41.701,SJ029,SpiceJet,HYD,DEL,HYD → DEL,2026-04-19 22:55:41.701,2026-04-20 00:22:41.701,2026-04-19,87.0,87.0,87.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ194|CCU|DEL|2026-04-19 22:46:41.703,SJ194,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,2026-04-19,225.0,225.0,225.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI235|BLR|HYD|2026-04-19 22:45:41.704,AI235,Air India,BLR,HYD,BLR → HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,2026-04-19,207.0,207.0,207.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ048|MAA|BLR|2026-04-19 22:43:41.701,SJ048,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 22:43:41.701,2026-04-20 00:19:41.701,2026-04-19,96.0,96.0,96.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ114|HYD|DEL|2026-04-19 22:42:41.702,SJ114,SpiceJet,HYD,DEL,HYD → DEL,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,2026-04-19,200.0,200.0,200.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ146|HYD|BLR|2026-04-19 22:37:41.702,SJ146,SpiceJet,HYD,BLR,HYD → BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,2026-04-19,116.0,116.0,116.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK041|HYD|MAA|2026-04-19 22:37:41.701,UK041,Vistara,HYD,MAA,HYD → MAA,2026-04-19 22:37:41.701,2026-04-19 23:44:41.701,2026-04-19,67.0,67.0,67.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F075|BOM|CCU|2026-04-19 22:20:41.702,6F075,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,2026-04-19,282.0,282.0,282.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ020|BLR|BOM|2026-04-19 22:18:41.701,SJ020,SpiceJet,BLR,BOM,BLR → BOM,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,2026-04-19,249.0,249.0,249.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ099|MAA|BLR|2026-04-19 22:14:41.702,SJ099,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 22:14:41.702,2026-04-20 00:34:41.702,2026-04-19,140.0,140.0,140.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F078|BOM|CCU|2026-04-19 22:04:41.702,6F078,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 22:04:41.702,2026-04-19 23:37:41.702,2026-04-19,93.0,93.0,93.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK219|BOM|HYD|2026-04-19 22:03:41.704,UK219,Vistara,BOM,HYD,BOM → HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,2026-04-19,258.0,258.0,258.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK223|CCU|DEL|2026-04-19 21:58:41.704,UK223,Vistara,CCU,DEL,CCU → DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,2026-04-19,32.0,32.0,32.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK227|BOM|HYD|2026-04-19 21:57:41.704,UK227,Vistara,BOM,HYD,BOM → HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,2026-04-19,230.0,230.0,230.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F260|CCU|DEL|2026-04-19 21:51:41.702,6F260,IndiGo,CCU,DEL,CCU → DEL,2026-04-19 21:51:41.702,2026-04-20 01:14:41.702,2026-04-19,203.0,203.0,203.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI096|CCU|DEL|2026-04-19 21:48:41.702,AI096,Air India,CCU,DEL,CCU → DEL,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,2026-04-19,298.0,298.0,298.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F022|MAA|BLR|2026-04-19 21:46:41.701,6F022,IndiGo,MAA,BLR,MAA → BLR,2026-04-19 21:46:41.701,2026-04-20 02:05:41.701,2026-04-19,259.0,259.0,259.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F237|HYD|MAA|2026-04-19 21:41:41.704,6F237,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 21:41:41.704,2026-04-20 00:44:41.704,2026-04-19,183.0,183.0,183.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK146|BOM|MAA|2026-04-19 21:40:41.703,UK146,Vistara,BOM,MAA,BOM → MAA,2026-04-19 21:40:41.703,2026-04-20 00:08:41.703,2026-04-19,148.0,148.0,148.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ015|BOM|CCU|2026-04-19 21:40:41.701,SJ015,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 21:40:41.701,2026-04-19 22:52:41.701,2026-04-19,72.0,72.0,72.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI108|BLR|CCU|2026-04-19 21:32:41.702,AI108,Air India,BLR,CCU,BLR → CCU,2026-04-19 21:32:41.702,2026-04-20 00:17:41.702,2026-04-19,165.0,165.0,165.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK020|MAA|BLR|2026-04-19 21:23:41.701,UK020,Vistara,MAA,BLR,MAA → BLR,2026-04-19 21:23:41.701,2026-04-19 22:38:41.701,2026-04-19,75.0,75.0,75.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F113|BOM|CCU|2026-04-19 21:04:41.702,6F113,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 21:04:41.702,2026-04-20 01:30:41.702,2026-04-19,266.0,266.0,266.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F112|HYD|DEL|2026-04-19 21:00:41.702,6F112,IndiGo,HYD,DEL,HYD → DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,2026-04-19,136.0,136.0,136.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F246|HYD|DEL|2026-04-19 21:00:41.702,6F246,IndiGo,HYD,DEL,HYD → DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,2026-04-19,136.0,136.0,136.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK158|BOM|MAA|2026-04-19 20:49:41.703,UK158,Vistara,BOM,MAA,BOM → MAA,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,2026-04-19,33.0,33.0,33.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK159|CCU|BLR|2026-04-19 20:45:41.703,UK159,Vistara,CCU,BLR,CCU → BLR,2026-04-19 20:45:41.703,2026-04-19 23:32:41.703,2026-04-19,167.0,167.0,167.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK084|MAA|DEL|2026-04-19 20:44:41.702,UK084,Vistara,MAA,DEL,MAA → DEL,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,2026-04-19,216.0,216.0,216.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ206|DEL|CCU|2026-04-19 20:43:41.703,SJ206,SpiceJet,DEL,CCU,DEL → CCU,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,2026-04-19,278.0,278.0,278.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK044|BLR|BOM|2026-04-19 20:31:41.701,UK044,Vistara,BLR,BOM,BLR → BOM,2026-04-19 20:31:41.701,2026-04-19 23:29:41.701,2026-04-19,178.0,178.0,178.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ036|DEL|HYD|2026-04-19 20:24:41.701,SJ036,SpiceJet,DEL,HYD,DEL → HYD,2026-04-19 20:24:41.701,2026-04-19 23:54:41.701,2026-04-19,210.0,210.0,210.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F176|CCU|DEL|2026-04-19 20:23:42.000,6F176,IndiGo,CCU,DEL,CCU → DEL,2026-04-19 20:23:42.000,2026-04-19 23:23:42.000,2026-04-19,180.0,180.0,180.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F148|CCU|BOM|2026-04-19 20:23:41.703,6F148,IndiGo,CCU,BOM,CCU → BOM,2026-04-19 20:23:41.703,2026-04-19 22:30:41.703,2026-04-19,127.0,127.0,127.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F202|HYD|BLR|2026-04-19 20:18:41.703,6F202,IndiGo,HYD,BLR,HYD → BLR,2026-04-19 20:18:41.703,2026-04-19 23:48:41.703,2026-04-19,210.0,210.0,210.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F071|DEL|CCU|2026-04-19 20:18:41.702,6F071,IndiGo,DEL,CCU,DEL → CCU,2026-04-19 20:18:41.702,2026-04-20 00:31:41.702,2026-04-19,253.0,253.0,253.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI105|CCU|DEL|2026-04-19 20:16:41.702,AI105,Air India,CCU,DEL,CCU → DEL,2026-04-19 20:16:41.702,2026-04-19 22:03:41.702,2026-04-19,107.0,107.0,107.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI241|HYD|BLR|2026-04-19 20:11:41.704,AI241,Air India,HYD,BLR,HYD → BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,2026-04-19,127.0,127.0,127.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ162|DEL|HYD|2026-04-19 20:11:41.703,SJ162,SpiceJet,DEL,HYD,DEL → HYD,2026-04-19 20:11:41.703,2026-04-19 22:30:41.703,2026-04-19,139.0,139.0,139.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F003|HYD|BOM|2026-04-19 20:06:41.700,6F003,IndiGo,HYD,BOM,HYD → BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,2026-04-19,187.0,187.0,187.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F249|HYD|BOM|2026-04-19 20:06:41.700,6F249,IndiGo,HYD,BOM,HYD → BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,2026-04-19,187.0,187.0,187.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI237|BOM|CCU|2026-04-19 19:58:41.704,AI237,Air India,BOM,CCU,BOM → CCU,2026-04-19 19:58:41.704,2026-04-19 23:13:41.704,2026-04-19,195.0,195.0,195.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ134|BOM|CCU|2026-04-19 19:58:41.702,SJ134,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 19:58:41.702,2026-04-20 00:15:41.702,2026-04-19,257.0,257.0,257.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI071|BOM|MAA|2026-04-19 19:55:41.702,AI071,Air India,BOM,MAA,BOM → MAA,2026-04-19 19:55:41.702,2026-04-19 22:58:41.702,2026-04-19,183.0,183.0,183.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F118|CCU|HYD|2026-04-19 19:52:41.702,6F118,IndiGo,CCU,HYD,CCU → HYD,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,2026-04-19,69.0,69.0,69.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F014|DEL|MAA|2026-04-19 19:42:41.701,6F014,IndiGo,DEL,MAA,DEL → MAA,2026-04-19 19:42:41.701,2026-04-19 23:15:41.701,2026-04-19,213.0,213.0,213.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F065|MAA|BLR|2026-04-19 19:40:41.701,6F065,IndiGo,MAA,BLR,MAA → BLR,2026-04-19 19:40:41.701,2026-04-19 22:23:41.701,2026-04-19,163.0,163.0,163.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F271|HYD|MAA|2026-04-19 19:33:41.702,6F271,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 19:33:41.702,2026-04-19 22:52:41.702,2026-04-19,199.0,199.0,199.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ070|MAA|CCU|2026-04-19 18:55:41.701,SJ070,SpiceJet,MAA,CCU,MAA → CCU,2026-04-19 18:55:41.701,2026-04-19 20:48:41.701,2026-04-19,113.0,113.0,113.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F007|HYD|MAA|2026-04-19 18:55:41.701,6F007,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 18:55:41.701,2026-04-19 19:54:41.701,2026-04-19,59.0,59.0,59.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK007|DEL|HYD|2026-04-19 18:50:41.701,UK007,Vistara,DEL,HYD,DEL → HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,2026-04-19,134.0,134.0,134.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI097|HYD|MAA|2026-04-19 18:42:41.702,AI097,Air India,HYD,MAA,HYD → MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,2026-04-19,292.0,292.0,292.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F256|BOM|CCU|2026-04-19 18:40:41.702,6F256,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,2026-04-19,33.0,33.0,33.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK047|BLR|HYD|2026-04-19 18:40:41.701,UK047,Vistara,BLR,HYD,BLR → HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,2026-04-19,245.0,245.0,245.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI024|MAA|BOM|2026-04-19 18:38:41.701,AI024,Air India,MAA,BOM,MAA → BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,2026-04-19,67.0,67.0,67.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK113|CCU|DEL|2026-04-19 18:34:41.702,UK113,Vistara,CCU,DEL,CCU → DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,2026-04-19,264.0,264.0,264.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ163|DEL|HYD|2026-04-19 18:32:41.703,SJ163,SpiceJet,DEL,HYD,DEL → HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,2026-04-19,276.0,276.0,276.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ208|DEL|HYD|2026-04-19 18:32:41.703,SJ208,SpiceJet,DEL,HYD,DEL → HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,2026-04-19,61.0,61.0,61.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ221|MAA|HYD|2026-04-19 18:31:41.703,SJ221,SpiceJet,MAA,HYD,MAA → HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,2026-04-19,286.0,286.0,286.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ084|HYD|MAA|2026-04-19 18:31:41.702,SJ084,SpiceJet,HYD,MAA,HYD → MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,2026-04-19,59.0,59.0,59.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F127|HYD|BOM|2026-04-19 18:27:41.702,6F127,IndiGo,HYD,BOM,HYD → BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,2026-04-19,241.0,241.0,241.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI122|BOM|CCU|2026-04-19 18:25:41.702,AI122,Air India,BOM,CCU,BOM → CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,2026-04-19,251.0,251.0,251.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI139|HYD|MAA|2026-04-19 18:23:41.702,AI139,Air India,HYD,MAA,HYD → MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,2026-04-19,61.0,61.0,61.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK149|MAA|DEL|2026-04-19 18:22:41.703,UK149,Vistara,MAA,DEL,MAA → DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,2026-04-19,286.0,286.0,286.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI149|BOM|HYD|2026-04-19 18:19:41.703,AI149,Air India,BOM,HYD,BOM → HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,2026-04-19,197.0,197.0,197.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ243|BLR|DEL|2026-04-19 18:17:41.704,SJ243,SpiceJet,BLR,DEL,BLR → DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,2026-04-19,286.0,286.0,286.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI053|CCU|DEL|2026-04-19 18:04:41.701,AI053,Air India,CCU,DEL,CCU → DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,2026-04-19,255.0,255.0,255.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK061|BLR|BOM|2026-04-19 17:58:41.701,UK061,Vistara,BLR,BOM,BLR → BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,2026-04-19,110.0,110.0,110.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ004|MAA|DEL|2026-04-19 17:52:41.701,SJ004,SpiceJet,MAA,DEL,MAA → DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,2026-04-19,189.0,189.0,189.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI173|HYD|DEL|2026-04-19 17:36:41.703,AI173,Air India,HYD,DEL,HYD → DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,2026-04-19,291.0,291.0,291.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F085|HYD|MAA|2026-04-19 17:32:41.702,6F085,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,2026-04-19,120.00496666666666,120.00496666666666,120.00496666666666,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI252|HYD|DEL|2026-04-19 17:30:41.704,AI252,Air India,HYD,DEL,HYD → DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,2026-04-19,264.0,264.0,264.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ109|BOM|DEL|2026-04-19 17:24:41.702,SJ109,SpiceJet,BOM,DEL,BOM → DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,2026-04-19,184.0,184.0,184.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK123|BOM|DEL|2026-04-19 17:24:41.702,UK123,Vistara,BOM,DEL,BOM → DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,2026-04-19,174.0,174.0,174.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F125|BOM|CCU|2026-04-19 17:09:41.702,6F125,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,2026-04-19,244.0,244.0,244.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK183|BLR|CCU|2026-04-19 17:07:41.703,UK183,Vistara,BLR,CCU,BLR → CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,2026-04-19,83.0,83.0,83.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI110|BOM|CCU|2026-04-19 17:07:41.702,AI110,Air India,BOM,CCU,BOM → CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,2026-04-19,293.0,293.0,293.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK105|CCU|HYD|2026-04-19 17:04:41.702,UK105,Vistara,CCU,HYD,CCU → HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,2026-04-19,67.0,67.0,67.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F128|HYD|DEL|2026-04-19 16:56:41.702,6F128,IndiGo,HYD,DEL,HYD → DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,2026-04-19,67.0,67.0,67.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F224|DEL|MAA|2026-04-19 16:53:41.704,6F224,IndiGo,DEL,MAA,DEL → MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,2026-04-19,119.0,119.0,119.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ130|BOM|DEL|2026-04-19 16:53:41.702,SJ130,SpiceJet,BOM,DEL,BOM → DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,2026-04-19,240.0,240.0,240.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
